reporting_period,number_flights_matched,actual_flights_unmatched,number_flights_cancelled,flights_more_than_15_minutes_early_percent,flights_15_minutes_early_to_1_minute_early_percent,flights_0_to_15_minutes_late_percent,flights_between_16_and_30_minutes_late_percent,flights_between_31_and_60_minutes_late_percent,flights_between_61_and_120_minutes_late_percent,flights_between_121_and_180_minutes_late_percent,flights_between_181_and_360_minutes_late_percent,flights_more_than_360_minutes_late_percent,average_delay_mins,arrival_departure_A,arrival_departure_D,scheduled_charter_C,scheduled_charter_S
202201,1,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,37.0,1,0,0,1
202201,9,0,0,0.0,22.222222,44.444444,0.0,33.333333,0.0,0.0,0.0,0.0,21.0,0,1,0,1
202201,2,0,0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,29.0,1,0,0,1
202201,1,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,40.0,1,0,1,0
202201,1,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,51.0,0,1,0,1
202201,2,0,0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,38.0,1,0,0,1
202201,11,0,0,0.0,18.181818,36.363636,27.272727,18.181818,0.0,0.0,0.0,0.0,16.0,1,0,0,1
202201,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,17.0,1,0,0,1
202201,15,0,0,6.666667,60.0,13.333333,0.0,0.0,13.333333,6.666667,0.0,0.0,22.0,1,0,0,1
202201,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,20.0,0,1,0,1
202201,3,0,0,0.0,0.0,66.666667,0.0,33.333333,0.0,0.0,0.0,0.0,21.0,1,0,0,1
202201,9,0,0,11.111111,22.222222,11.111111,0.0,22.222222,11.111111,11.111111,11.111111,0.0,69.0,1,0,0,1
202201,6,0,0,50.0,16.666667,0.0,0.0,16.666667,16.666667,0.0,0.0,0.0,17.0,1,0,0,1
202201,4,0,0,0.0,25.0,25.0,0.0,25.0,0.0,25.0,0.0,0.0,47.0,1,0,0,1
202201,23,0,0,0.0,13.043478,26.086957,26.086957,30.434783,4.347826,0.0,0.0,0.0,24.0,1,0,0,1
202201,13,0,1,0.0,0.0,21.428571,14.285714,28.571429,7.142857,21.428571,0.0,0.0,62.0,1,0,1,0
202201,9,0,0,22.222222,11.111111,22.222222,11.111111,11.111111,11.111111,0.0,11.111111,0.0,41.0,1,0,0,1
202201,13,0,0,7.692308,15.384615,7.692308,30.769231,7.692308,30.769231,0.0,0.0,0.0,40.0,1,0,0,1
202201,9,0,0,22.222222,33.333333,11.111111,0.0,22.222222,11.111111,0.0,0.0,0.0,17.0,1,0,0,1
202201,13,0,0,0.0,15.384615,7.692308,30.769231,30.769231,15.384615,0.0,0.0,0.0,36.0,1,0,1,0
202201,8,0,0,25.0,37.5,12.5,0.0,12.5,12.5,0.0,0.0,0.0,17.0,1,0,0,1
202201,4,0,0,0.0,0.0,75.0,0.0,0.0,25.0,0.0,0.0,0.0,25.0,0,1,1,0
202201,15,0,0,0.0,6.666667,46.666667,33.333333,6.666667,6.666667,0.0,0.0,0.0,19.0,0,1,0,1
202201,4,0,0,0.0,0.0,50.0,0.0,25.0,0.0,0.0,0.0,25.0,302.0,1,0,1,0
202201,13,0,0,0.0,15.384615,7.692308,15.384615,7.692308,38.461538,7.692308,7.692308,0.0,69.0,1,0,0,1
202201,31,0,0,6.451613,9.677419,16.129032,29.032258,16.129032,12.903226,6.451613,3.225806,0.0,41.0,1,0,0,1
202201,16,0,0,0.0,0.0,18.75,25.0,37.5,18.75,0.0,0.0,0.0,36.0,1,0,0,1
202201,4,0,0,0.0,0.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0,22.0,0,1,1,0
202201,4,0,0,25.0,25.0,0.0,25.0,0.0,25.0,0.0,0.0,0.0,29.0,1,0,1,0
202201,5,0,0,0.0,20.0,40.0,0.0,40.0,0.0,0.0,0.0,0.0,21.0,1,0,1,0
202201,6,0,0,0.0,16.666667,50.0,16.666667,0.0,0.0,16.666667,0.0,0.0,28.0,1,0,0,1
202201,4,0,0,0.0,25.0,25.0,0.0,25.0,25.0,0.0,0.0,0.0,30.0,1,0,0,1
202201,6,0,0,0.0,50.0,16.666667,0.0,16.666667,16.666667,0.0,0.0,0.0,18.0,1,0,0,1
202201,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,25.0,0,1,1,0
202201,2,0,0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,41.0,1,0,1,0
202201,14,0,0,0.0,50.0,28.571429,14.285714,0.0,0.0,0.0,7.142857,0.0,23.0,1,0,0,1
202201,5,0,0,20.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,51.0,0,1,0,1
202201,5,0,0,40.0,0.0,20.0,0.0,20.0,0.0,0.0,20.0,0.0,65.0,1,0,0,1
202201,31,0,0,0.0,12.903226,29.032258,35.483871,9.677419,9.677419,3.225806,0.0,0.0,25.0,1,0,0,1
202201,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,16.0,1,0,1,0
202201,16,0,0,18.75,25.0,12.5,12.5,18.75,12.5,0.0,0.0,0.0,23.0,1,0,0,1
202201,8,0,0,0.0,25.0,12.5,12.5,25.0,25.0,0.0,0.0,0.0,32.0,1,0,0,1
202201,7,0,0,0.0,0.0,0.0,42.857143,42.857143,14.285714,0.0,0.0,0.0,37.0,1,0,0,1
202201,2,0,0,0.0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,56.0,1,0,0,1
202201,1,0,0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,67.0,1,0,1,0
202201,29,0,0,31.034483,20.689655,10.344828,13.793103,3.448276,3.448276,6.896552,10.344828,0.0,43.0,1,0,0,1
202201,5,0,0,0.0,0.0,40.0,20.0,20.0,0.0,20.0,0.0,0.0,45.0,1,0,0,1
202201,18,0,1,10.526316,26.315789,15.789474,21.052632,5.263158,10.526316,0.0,5.263158,0.0,28.0,1,0,0,1
202201,9,0,0,0.0,0.0,11.111111,11.111111,55.555556,22.222222,0.0,0.0,0.0,42.0,1,0,1,0
202201,11,0,0,9.090909,18.181818,27.272727,18.181818,27.272727,0.0,0.0,0.0,0.0,19.0,1,0,1,0
202201,2,0,0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,19.0,1,0,1,0
202201,9,0,0,22.222222,33.333333,11.111111,0.0,11.111111,22.222222,0.0,0.0,0.0,28.0,1,0,0,1
202201,5,0,0,40.0,20.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,18.0,1,0,1,0
202201,6,0,0,33.333333,16.666667,0.0,0.0,16.666667,33.333333,0.0,0.0,0.0,38.0,1,0,1,0
202201,10,0,0,0.0,40.0,20.0,0.0,20.0,20.0,0.0,0.0,0.0,26.0,1,0,0,1
202201,2,0,0,0.0,50.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,72.0,1,0,1,0
202201,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,302.0,1,0,1,0
202201,3,0,0,0.0,0.0,0.0,66.666667,0.0,33.333333,0.0,0.0,0.0,44.0,0,1,1,0
202201,4,0,0,0.0,50.0,25.0,0.0,0.0,0.0,25.0,0.0,0.0,43.0,1,0,0,1
202201,1,0,0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,63.0,1,0,1,0
202201,1,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,32.0,0,1,1,0
202201,17,0,0,70.588235,23.529412,0.0,0.0,0.0,0.0,0.0,5.882353,0.0,18.0,1,0,0,1
202201,1,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,45.0,1,0,1,0
202201,20,0,0,70.0,10.0,5.0,5.0,0.0,0.0,0.0,10.0,0.0,26.0,1,0,0,1
202201,9,0,0,11.111111,11.111111,11.111111,11.111111,22.222222,22.222222,0.0,11.111111,0.0,55.0,1,0,1,0
202201,9,0,0,11.111111,33.333333,33.333333,11.111111,0.0,0.0,11.111111,0.0,0.0,23.0,1,0,0,1
202201,4,0,0,0.0,25.0,50.0,0.0,25.0,0.0,0.0,0.0,0.0,17.0,1,0,0,1
202201,44,0,0,6.818182,40.909091,31.818182,13.636364,2.272727,2.272727,0.0,2.272727,0.0,16.0,1,0,0,1
202201,5,0,0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,61.0,1,0,1,0
202201,10,0,0,0.0,10.0,30.0,50.0,0.0,10.0,0.0,0.0,0.0,20.0,1,0,1,0
202201,16,0,0,6.25,31.25,37.5,6.25,6.25,12.5,0.0,0.0,0.0,19.0,1,0,0,1
202201,3,0,0,0.0,0.0,0.0,33.333333,33.333333,0.0,33.333333,0.0,0.0,72.0,1,0,1,0
202201,4,0,0,0.0,0.0,0.0,25.0,75.0,0.0,0.0,0.0,0.0,32.0,1,0,1,0
202201,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,22.0,0,1,1,0
202201,4,0,0,25.0,0.0,0.0,50.0,25.0,0.0,0.0,0.0,0.0,24.0,1,0,0,1
202201,3,0,0,33.333333,0.0,0.0,0.0,33.333333,0.0,0.0,33.333333,0.0,94.0,1,0,1,0
202201,3,0,0,0.0,33.333333,33.333333,0.0,33.333333,0.0,0.0,0.0,0.0,16.0,1,0,0,1
202201,16,0,3,31.578947,10.526316,26.315789,5.263158,0.0,0.0,0.0,10.526316,0.0,28.0,1,0,0,1
202201,18,0,0,5.555556,33.333333,27.777778,5.555556,5.555556,16.666667,5.555556,0.0,0.0,24.0,1,0,0,1
202201,17,0,0,5.882353,23.529412,41.176471,11.764706,11.764706,0.0,0.0,0.0,5.882353,88.0,1,0,0,1
202201,54,0,1,41.818182,23.636364,10.909091,9.090909,1.818182,7.272727,3.636364,0.0,0.0,16.0,1,0,0,1
202201,6,0,0,0.0,16.666667,16.666667,33.333333,16.666667,16.666667,0.0,0.0,0.0,26.0,0,1,0,1
202201,7,0,0,0.0,0.0,71.428571,14.285714,0.0,14.285714,0.0,0.0,0.0,20.0,0,1,0,1
202201,35,0,0,2.857143,5.714286,28.571429,22.857143,17.142857,22.857143,0.0,0.0,0.0,34.0,1,0,0,1
202201,18,0,0,16.666667,22.222222,33.333333,0.0,5.555556,11.111111,5.555556,0.0,5.555556,100.0,1,0,0,1
202201,17,0,0,0.0,0.0,52.941176,35.294118,11.764706,0.0,0.0,0.0,0.0,19.0,0,1,0,1
202201,16,0,0,12.5,18.75,43.75,12.5,6.25,0.0,6.25,0.0,0.0,17.0,1,0,0,1
202201,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,20.0,1,0,0,1
202201,9,0,0,33.333333,11.111111,33.333333,11.111111,0.0,11.111111,0.0,0.0,0.0,17.0,1,0,0,1
202201,23,0,0,43.478261,17.391304,13.043478,4.347826,13.043478,4.347826,4.347826,0.0,0.0,18.0,1,0,0,1
202201,25,0,0,0.0,40.0,16.0,8.0,16.0,12.0,0.0,8.0,0.0,39.0,1,0,0,1
202201,11,0,0,0.0,0.0,0.0,9.090909,36.363636,36.363636,18.181818,0.0,0.0,69.0,1,0,0,1
202201,11,0,0,0.0,27.272727,27.272727,27.272727,18.181818,0.0,0.0,0.0,0.0,17.0,0,1,0,1
202201,4,0,1,20.0,20.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,20.0,1,0,0,1
202201,38,0,0,0.0,2.631579,42.105263,28.947368,23.684211,2.631579,0.0,0.0,0.0,23.0,0,1,0,1
202201,3,0,0,0.0,66.666667,0.0,0.0,0.0,33.333333,0.0,0.0,0.0,30.0,0,1,0,1
202201,18,0,0,0.0,5.555556,22.222222,33.333333,33.333333,5.555556,0.0,0.0,0.0,28.0,1,0,0,1
202201,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,21.0,1,0,0,1
202201,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,18.0,0,1,0,1
202201,20,0,0,0.0,15.0,15.0,55.0,15.0,0.0,0.0,0.0,0.0,18.0,0,1,0,1
202201,4,0,0,0.0,0.0,0.0,25.0,50.0,25.0,0.0,0.0,0.0,57.0,1,0,0,1
202201,18,0,0,0.0,5.555556,50.0,11.111111,33.333333,0.0,0.0,0.0,0.0,21.0,0,1,0,1
202201,1,0,0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,105.0,0,1,1,0
202201,2,0,0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,25.0,1,0,0,1
202201,30,0,0,3.333333,3.333333,33.333333,16.666667,33.333333,10.0,0.0,0.0,0.0,27.0,1,0,0,1
202201,3,0,0,0.0,33.333333,0.0,33.333333,33.333333,0.0,0.0,0.0,0.0,21.0,0,1,0,1
202201,20,0,0,20.0,20.0,5.0,20.0,20.0,10.0,5.0,0.0,0.0,29.0,1,0,0,1
202201,9,0,0,0.0,22.222222,22.222222,22.222222,22.222222,11.111111,0.0,0.0,0.0,31.0,1,0,0,1
202201,4,0,0,0.0,25.0,0.0,25.0,0.0,50.0,0.0,0.0,0.0,65.0,1,0,0,1
202201,9,0,0,0.0,0.0,0.0,22.222222,22.222222,22.222222,0.0,33.333333,0.0,118.0,1,0,0,1
202201,18,0,1,0.0,10.526316,21.052632,15.789474,26.315789,10.526316,5.263158,0.0,5.263158,114.0,1,0,0,1
202201,22,0,0,4.545455,40.909091,18.181818,4.545455,13.636364,18.181818,0.0,0.0,0.0,22.0,0,1,0,1
202201,23,0,0,0.0,4.347826,17.391304,34.782609,34.782609,4.347826,0.0,4.347826,0.0,38.0,1,0,0,1
202201,31,0,0,19.354839,16.129032,38.709677,12.903226,6.451613,3.225806,0.0,3.225806,0.0,20.0,1,0,0,1
202201,1,0,0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,83.0,1,0,0,1
202201,13,0,0,0.0,0.0,0.0,23.076923,53.846154,7.692308,15.384615,0.0,0.0,58.0,1,0,0,1
202201,40,0,0,0.0,2.5,12.5,27.5,47.5,2.5,0.0,2.5,5.0,56.0,1,0,0,1
202201,23,0,0,30.434783,21.73913,4.347826,13.043478,13.043478,4.347826,8.695652,0.0,4.347826,86.0,1,0,0,1
202201,22,0,0,0.0,4.545455,31.818182,18.181818,40.909091,4.545455,0.0,0.0,0.0,27.0,1,0,0,1
202201,31,0,0,0.0,16.129032,64.516129,9.677419,3.225806,3.225806,0.0,3.225806,0.0,19.0,0,1,0,1
202201,8,0,0,0.0,37.5,12.5,25.0,12.5,12.5,0.0,0.0,0.0,23.0,1,0,0,1
202201,9,0,0,0.0,33.333333,22.222222,11.111111,11.111111,11.111111,0.0,11.111111,0.0,61.0,1,0,0,1
202201,13,0,0,0.0,7.692308,0.0,30.769231,30.769231,23.076923,7.692308,0.0,0.0,47.0,1,0,0,1
202201,4,0,0,0.0,0.0,50.0,0.0,25.0,25.0,0.0,0.0,0.0,40.0,1,0,0,1
202201,13,0,0,0.0,0.0,15.384615,30.769231,30.769231,23.076923,0.0,0.0,0.0,37.0,1,0,0,1
202201,12,0,0,0.0,0.0,25.0,33.333333,25.0,0.0,8.333333,0.0,8.333333,149.0,0,1,0,1
202201,3,0,0,33.333333,33.333333,0.0,0.0,33.333333,0.0,0.0,0.0,0.0,16.0,1,0,1,0
202201,13,0,1,28.571429,14.285714,21.428571,7.142857,0.0,14.285714,7.142857,0.0,0.0,30.0,1,0,0,1
202201,14,0,0,0.0,21.428571,7.142857,14.285714,0.0,7.142857,0.0,42.857143,7.142857,193.0,1,0,0,1
202201,18,0,0,0.0,5.555556,11.111111,16.666667,44.444444,5.555556,11.111111,0.0,5.555556,96.0,1,0,0,1
202201,36,0,0,0.0,25.0,13.888889,25.0,22.222222,13.888889,0.0,0.0,0.0,26.0,1,0,0,1
202201,1,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,42.0,1,0,1,0
202201,13,0,0,0.0,15.384615,15.384615,46.153846,15.384615,7.692308,0.0,0.0,0.0,21.0,0,1,0,1
202201,23,0,0,17.391304,39.130435,26.086957,4.347826,8.695652,0.0,0.0,4.347826,0.0,16.0,1,0,0,1
202201,1,0,0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,72.0,1,0,0,1
202201,27,0,0,7.407407,33.333333,29.62963,11.111111,7.407407,11.111111,0.0,0.0,0.0,16.0,1,0,0,1
202201,130,0,5,0.0,16.296296,37.777778,14.074074,22.962963,5.185185,0.0,0.0,0.0,21.0,0,1,0,1
202201,25,0,0,12.0,20.0,20.0,16.0,16.0,8.0,4.0,4.0,0.0,39.0,1,0,0,1
202201,89,0,0,8.988764,33.707865,24.719101,13.483146,12.359551,5.617978,1.123596,0.0,0.0,16.0,1,0,0,1
202201,72,0,1,9.589041,16.438356,20.547945,20.547945,27.39726,2.739726,1.369863,0.0,0.0,23.0,1,0,0,1
202201,7,0,0,14.285714,42.857143,14.285714,14.285714,0.0,0.0,0.0,0.0,14.285714,141.0,1,0,0,1
202201,23,0,0,0.0,17.391304,26.086957,8.695652,17.391304,13.043478,8.695652,8.695652,0.0,55.0,0,1,0,1
202201,37,0,0,32.432432,21.621622,16.216216,10.810811,16.216216,0.0,0.0,2.702703,0.0,18.0,1,0,0,1
202201,9,0,0,0.0,22.222222,22.222222,33.333333,0.0,11.111111,11.111111,0.0,0.0,30.0,0,1,0,1
202201,9,0,0,0.0,0.0,11.111111,0.0,66.666667,22.222222,0.0,0.0,0.0,47.0,1,0,0,1
202201,53,0,0,3.773585,9.433962,26.415094,28.301887,18.867925,13.207547,0.0,0.0,0.0,28.0,1,0,0,1
202201,4,0,0,0.0,0.0,0.0,25.0,25.0,50.0,0.0,0.0,0.0,55.0,1,0,0,1
202201,8,0,0,0.0,0.0,25.0,12.5,37.5,25.0,0.0,0.0,0.0,40.0,1,0,0,1
202201,26,0,0,0.0,7.692308,53.846154,26.923077,11.538462,0.0,0.0,0.0,0.0,16.0,0,1,0,1
202201,5,0,0,0.0,0.0,40.0,0.0,40.0,20.0,0.0,0.0,0.0,33.0,0,1,0,1
202201,27,0,0,0.0,7.407407,40.740741,25.925926,22.222222,3.703704,0.0,0.0,0.0,20.0,1,0,0,1
202201,30,0,0,13.333333,30.0,23.333333,20.0,10.0,0.0,0.0,3.333333,0.0,16.0,1,0,0,1
202201,1,0,0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,106.0,1,0,0,1
202201,25,0,1,38.461538,19.230769,26.923077,3.846154,0.0,3.846154,0.0,3.846154,0.0,18.0,1,0,0,1
202201,11,0,0,9.090909,18.181818,9.090909,18.181818,27.272727,9.090909,9.090909,0.0,0.0,36.0,1,0,0,1
202201,27,0,4,3.225806,48.387097,19.354839,6.451613,3.225806,3.225806,0.0,3.225806,0.0,16.0,0,1,0,1
202201,55,0,2,0.0,8.77193,50.877193,21.052632,12.280702,1.754386,1.754386,0.0,0.0,18.0,0,1,0,1
202201,31,0,0,0.0,12.903226,54.83871,12.903226,6.451613,12.903226,0.0,0.0,0.0,18.0,0,1,0,1
202201,23,0,0,0.0,13.043478,47.826087,21.73913,13.043478,4.347826,0.0,0.0,0.0,17.0,0,1,0,1
202201,27,0,0,0.0,11.111111,62.962963,7.407407,11.111111,3.703704,0.0,3.703704,0.0,24.0,0,1,0,1
202201,31,0,0,25.806452,38.709677,9.677419,9.677419,0.0,12.903226,3.225806,0.0,0.0,21.0,1,0,0,1
202201,60,0,1,47.540984,21.311475,11.47541,4.918033,3.278689,6.557377,1.639344,1.639344,0.0,16.0,1,0,0,1
202201,30,0,1,48.387097,6.451613,6.451613,16.129032,12.903226,3.225806,3.225806,0.0,0.0,19.0,1,0,0,1
202201,61,0,0,3.278689,14.754098,21.311475,11.47541,26.229508,16.393443,4.918033,0.0,1.639344,43.0,1,0,0,1
202201,6,0,1,0.0,14.285714,14.285714,14.285714,14.285714,14.285714,0.0,0.0,14.285714,240.0,1,0,0,1
202201,57,0,4,21.311475,39.344262,4.918033,9.836066,6.557377,4.918033,3.278689,3.278689,0.0,23.0,1,0,0,1
202201,139,0,6,0.0,24.827586,40.689655,16.551724,7.586207,3.448276,1.37931,1.37931,0.0,18.0,0,1,0,1
202201,31,0,0,22.580645,19.354839,12.903226,9.677419,19.354839,12.903226,0.0,3.225806,0.0,29.0,1,0,0,1
202201,69,0,2,21.126761,18.309859,11.267606,11.267606,11.267606,15.492958,8.450704,0.0,0.0,34.0,1,0,0,1
202201,30,0,0,0.0,13.333333,30.0,23.333333,13.333333,13.333333,6.666667,0.0,0.0,33.0,1,0,0,1
202201,28,0,0,17.857143,35.714286,28.571429,3.571429,3.571429,7.142857,0.0,3.571429,0.0,18.0,1,0,0,1
202201,52,0,1,0.0,13.207547,47.169811,16.981132,11.320755,3.773585,3.773585,1.886792,0.0,26.0,0,1,0,1
202201,28,0,1,24.137931,31.034483,10.344828,20.689655,6.896552,0.0,0.0,3.448276,0.0,16.0,1,0,0,1
202201,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,19.0,1,0,0,1
202201,54,0,1,0.0,16.363636,47.272727,21.818182,9.090909,0.0,0.0,3.636364,0.0,21.0,0,1,0,1
202201,31,0,0,0.0,0.0,22.580645,12.903226,38.709677,22.580645,3.225806,0.0,0.0,47.0,1,0,0,1
202201,31,0,0,6.451613,25.806452,38.709677,9.677419,9.677419,6.451613,0.0,0.0,3.225806,45.0,1,0,0,1
202201,30,0,0,0.0,33.333333,36.666667,13.333333,10.0,3.333333,0.0,3.333333,0.0,18.0,1,0,0,1
202201,31,0,0,6.451613,29.032258,25.806452,29.032258,6.451613,0.0,3.225806,0.0,0.0,16.0,1,0,0,1
202201,64,0,1,49.230769,18.461538,9.230769,9.230769,3.076923,7.692308,0.0,1.538462,0.0,16.0,1,0,0,1
202201,86,0,2,14.772727,15.909091,18.181818,20.454545,15.909091,11.363636,1.136364,0.0,0.0,26.0,1,0,0,1
202201,7,0,0,0.0,28.571429,14.285714,0.0,14.285714,14.285714,28.571429,0.0,0.0,62.0,1,0,0,1
202201,1,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,37.0,1,0,0,1
202201,31,0,0,0.0,29.032258,38.709677,12.903226,9.677419,9.677419,0.0,0.0,0.0,17.0,0,1,0,1
202201,25,0,0,48.0,16.0,12.0,8.0,8.0,0.0,0.0,8.0,0.0,29.0,1,0,0,1
202201,23,0,0,0.0,26.086957,34.782609,26.086957,4.347826,8.695652,0.0,0.0,0.0,17.0,0,1,0,1
202201,11,0,0,18.181818,9.090909,18.181818,36.363636,9.090909,0.0,9.090909,0.0,0.0,28.0,1,0,0,1
202201,64,0,0,0.0,40.625,28.125,17.1875,6.25,4.6875,0.0,3.125,0.0,18.0,0,1,0,1
202201,16,0,0,0.0,12.5,43.75,18.75,12.5,12.5,0.0,0.0,0.0,21.0,0,1,0,1
202201,9,0,0,0.0,33.333333,22.222222,33.333333,0.0,11.111111,0.0,0.0,0.0,16.0,0,1,0,1
202201,57,0,0,28.070175,35.087719,12.280702,12.280702,1.754386,7.017544,3.508772,0.0,0.0,17.0,1,0,0,1
202201,14,0,0,0.0,35.714286,35.714286,7.142857,7.142857,14.285714,0.0,0.0,0.0,19.0,0,1,0,1
202201,125,0,4,19.379845,30.232558,19.379845,12.403101,9.302326,3.875969,1.550388,0.0,0.775194,18.0,1,0,0,1
202201,12,0,0,0.0,25.0,58.333333,0.0,8.333333,8.333333,0.0,0.0,0.0,18.0,0,1,0,1
202201,55,0,0,0.0,32.727273,32.727273,16.363636,14.545455,0.0,3.636364,0.0,0.0,17.0,0,1,0,1
202201,10,0,0,0.0,0.0,70.0,10.0,10.0,10.0,0.0,0.0,0.0,23.0,1,0,0,1
202201,25,0,0,0.0,44.0,16.0,4.0,24.0,12.0,0.0,0.0,0.0,22.0,0,1,0,1
202201,63,0,0,0.0,28.571429,28.571429,26.984127,14.285714,1.587302,0.0,0.0,0.0,16.0,0,1,0,1
202201,13,0,0,0.0,15.384615,23.076923,23.076923,30.769231,7.692308,0.0,0.0,0.0,25.0,0,1,0,1
202201,14,0,0,7.142857,35.714286,28.571429,14.285714,0.0,14.285714,0.0,0.0,0.0,19.0,1,0,0,1
202201,34,0,0,0.0,29.411765,20.588235,26.470588,20.588235,0.0,2.941176,0.0,0.0,21.0,0,1,0,1
202201,2,0,0,0.0,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,46.0,1,0,0,1
202201,42,0,0,0.0,42.857143,19.047619,21.428571,11.904762,2.380952,0.0,2.380952,0.0,17.0,0,1,0,1
202201,9,0,0,0.0,22.222222,33.333333,22.222222,22.222222,0.0,0.0,0.0,0.0,17.0,1,0,0,1
202201,69,0,0,0.0,31.884058,34.782609,17.391304,10.144928,2.898551,0.0,2.898551,0.0,18.0,0,1,0,1
202201,2,0,3,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,18.0,1,0,0,1
202201,3,0,0,0.0,0.0,66.666667,0.0,0.0,0.0,0.0,33.333333,0.0,73.0,1,0,0,1
202201,13,0,0,0.0,15.384615,30.769231,30.769231,15.384615,7.692308,0.0,0.0,0.0,22.0,0,1,0,1
202201,21,0,1,0.0,9.090909,40.909091,18.181818,27.272727,0.0,0.0,0.0,0.0,19.0,0,1,0,1
202201,5,0,0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,20.0,91.0,0,1,0,1
202201,2,0,0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,32.0,1,0,0,1
202201,14,0,0,0.0,35.714286,7.142857,42.857143,14.285714,0.0,0.0,0.0,0.0,19.0,1,0,0,1
202201,13,0,0,7.692308,23.076923,30.769231,7.692308,15.384615,0.0,15.384615,0.0,0.0,36.0,1,0,0,1
202201,11,0,0,9.090909,18.181818,27.272727,18.181818,27.272727,0.0,0.0,0.0,0.0,17.0,1,0,0,1
202201,3,0,0,0.0,0.0,33.333333,0.0,33.333333,33.333333,0.0,0.0,0.0,39.0,1,0,0,1
202201,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,19.0,1,0,0,1
202201,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,21.0,0,1,0,1
202201,2,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,22.0,0,1,0,1
202201,1,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,51.0,1,0,0,1
202201,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,22.0,0,1,0,1
202201,3,0,0,0.0,0.0,66.666667,0.0,0.0,0.0,0.0,33.333333,0.0,85.0,1,0,1,0
202201,7,0,0,0.0,14.285714,28.571429,42.857143,14.285714,0.0,0.0,0.0,0.0,16.0,1,0,0,1
202201,17,0,0,0.0,17.647059,47.058824,11.764706,23.529412,0.0,0.0,0.0,0.0,17.0,1,0,0,1
202201,2,0,0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,61.0,1,0,0,1
202201,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,19.0,1,0,0,1
202201,7,0,0,0.0,28.571429,28.571429,14.285714,14.285714,14.285714,0.0,0.0,0.0,24.0,1,0,0,1
202201,24,0,0,29.166667,37.5,12.5,8.333333,0.0,4.166667,4.166667,0.0,4.166667,31.0,1,0,0,1
202201,10,0,0,0.0,10.0,20.0,30.0,10.0,10.0,10.0,10.0,0.0,69.0,1,0,0,1
